cohort,scope,outcome_id,adjustment,exposure_model,analysis_family,minimum_baseline_opportunities,outcome_coding_status,n,people,parameters,matrix_rank,events,any_withdrawal_n,any_withdrawal_events,any_withdrawal_nonevents,model_status,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,alcohol_loss_n,alcohol_loss_events,alcohol_loss_nonevents,activity_loss_n,activity_loss_events,activity_loss_nonevents,work_loss_n,work_loss_events,work_loss_nonevents,work_exit_retirement_n,work_exit_retirement_events,work_exit_retirement_nonevents,work_exit_no_retirement_n,work_exit_no_retirement_events,work_exit_no_retirement_nonevents,standardized_estimate,standardized_standard_error,standardized_ci_low,standardized_ci_high
hrs,all_primary_wave_intervals,incident_hypertension,basic,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,18909,6476,16,16,1652.0,,,,PASS,,work_loss,risk_ratio,1.10070745663111,0.06989300977044366,0.9597958566537202,1.262306871491776,0.16979677207050103,,,,,,,1592.0,166.0,1426.0,2250.0,243.0,2007.0,2382.0,222.0,2160.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_hypertension,full,any_withdrawal,core,2,PASS_BASELINE_FREE_RISK_SET,18796,6433,19,19,1641.0,5438.0,539.0,4899.0,PASS,,any_withdrawal,risk_ratio,1.1209214284887703,0.05162959135447502,1.0130432420653466,1.240287479025754,0.02703848670062339,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_hypertension,full,score_categorical,core,2,PASS_BASELINE_FREE_RISK_SET,18796,6433,20,20,1641.0,,,,PASS,,loss_1,risk_ratio,1.0959397131731463,0.05425028496624248,0.9853913334169773,1.2188902156721007,0.09127790912173533,4758.0,457.0,4301.0,680.0,82.0,598.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_hypertension,full,score_categorical,core,2,PASS_BASELINE_FREE_RISK_SET,18796,6433,20,20,1641.0,,,,PASS,,loss_2plus,risk_ratio,1.3011209777015333,0.10940460816041933,1.050007273943931,1.61228959134372,0.016128790836849493,4758.0,457.0,4301.0,680.0,82.0,598.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_hypertension,full,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,18796,6433,21,21,1641.0,,,,PASS,,alcohol_loss,risk_ratio,1.1207600326081884,0.07864999519905357,0.9606509971886726,1.3075539965792675,0.14718420674822053,,,,,,,1573.0,166.0,1407.0,2224.0,242.0,1982.0,2366.0,221.0,2145.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_hypertension,full,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,18796,6433,21,21,1641.0,,,,PASS,,activity_loss,risk_ratio,1.1863213480979862,0.06750914426081811,1.0392940906225503,1.3541483143717268,0.011377834243936704,,,,,,,1573.0,166.0,1407.0,2224.0,242.0,1982.0,2366.0,221.0,2145.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_hypertension,full,mutually_adjusted_components,core,2,PASS_BASELINE_FREE_RISK_SET,18796,6433,21,21,1641.0,,,,PASS,,work_loss,risk_ratio,1.0470196972377903,0.07072293166151378,0.911497293453151,1.2026917186455244,0.515894647285986,,,,,,,1573.0,166.0,1407.0,2224.0,242.0,1982.0,2366.0,221.0,2145.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_iadl,basic,any_withdrawal,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,38628,12798,14,14,1883.0,12087.0,855.0,11232.0,PASS,,any_withdrawal,risk_ratio,1.8687347113190342,0.045457060826491716,1.7094426382270398,2.0428701982715034,4.753233334414143e-43,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_iadl,basic,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,38628,12798,15,15,1883.0,,,,PASS,,loss_1,risk_ratio,1.7427515391947905,0.04812521266822889,1.585883277537625,1.9151364860102416,8.094088599124568e-31,10543.0,699.0,9844.0,1544.0,156.0,1388.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_iadl,basic,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,38628,12798,15,15,1883.0,,,,PASS,,loss_2plus,risk_ratio,2.8017697187344037,0.08178207997313873,2.386818550133006,3.2888606284627797,2.1789254280767922e-36,10543.0,699.0,9844.0,1544.0,156.0,1388.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_iadl,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,38628,12798,16,16,1883.0,,,,PASS,,alcohol_loss,risk_ratio,1.6428255284344058,0.06260446710747221,1.4531231573972734,1.8572931710136742,2.2015675876545635e-15,,,,,,,3427.0,286.0,3141.0,5149.0,474.0,4675.0,5128.0,261.0,4867.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_iadl,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,38628,12798,16,16,1883.0,,,,PASS,,activity_loss,risk_ratio,1.9320467914025228,0.051515537357749865,1.7464957586636507,2.137311118937373,2.011694362071154e-37,,,,,,,3427.0,286.0,3141.0,5149.0,474.0,4675.0,5128.0,261.0,4867.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_iadl,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,38628,12798,16,16,1883.0,,,,PASS,,work_loss,risk_ratio,1.4237365460164153,0.06622019065707482,1.2504401349717964,1.621049817397673,9.554400951877364e-08,,,,,,,3427.0,286.0,3141.0,5149.0,474.0,4675.0,5128.0,261.0,4867.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_iadl,full,any_withdrawal,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,38393,12713,19,19,1872.0,11999.0,849.0,11150.0,PASS,,any_withdrawal,risk_ratio,1.5298670568000932,0.04665680049248653,1.3961733768078008,1.6763628718042625,8.017571404160575e-20,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_iadl,full,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,38393,12713,20,20,1872.0,,,,PASS,,loss_1,risk_ratio,1.462408489322753,0.049053549106757556,1.3283552691140252,1.6099899171323848,9.308439782658111e-15,10473.0,694.0,9779.0,1526.0,155.0,1371.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_iadl,full,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,38393,12713,20,20,1872.0,,,,PASS,,loss_2plus,risk_ratio,1.9854785368342094,0.08376836391241074,1.6848507517689055,2.3397473135768974,2.6653686071501644e-16,10473.0,694.0,9779.0,1526.0,155.0,1371.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_iadl,full,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,38393,12713,21,21,1872.0,,,,PASS,,alcohol_loss,risk_ratio,1.364421112158886,0.06332950177680816,1.2051532079479943,1.5447371828140428,9.268581785957546e-07,,,,,,,3397.0,284.0,3113.0,5107.0,470.0,4637.0,5094.0,260.0,4834.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_iadl,full,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,38393,12713,21,21,1872.0,,,,PASS,,activity_loss,risk_ratio,1.620367623117182,0.0520738009085935,1.4631479972403072,1.7944809677480624,1.8854335091493017e-20,,,,,,,3397.0,284.0,3113.0,5107.0,470.0,4637.0,5094.0,260.0,4834.0,,,,,,,,,,
hrs,all_primary_wave_intervals,incident_any_iadl,full,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,38393,12713,21,21,1872.0,,,,PASS,,work_loss,risk_ratio,1.226020325978291,0.06703821872985709,1.0750647820969947,1.3981723378380555,0.002368450725680313,,,,,,,3397.0,284.0,3113.0,5107.0,470.0,4637.0,5094.0,260.0,4834.0,,,,,,,,,,
hrs,all_primary_wave_intervals,iadl_count_increase,basic,any_withdrawal,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,41055,13457,15,15,2294.0,13407.0,1104.0,12303.0,PASS,,any_withdrawal,risk_ratio,1.830379461627054,0.04158729053304375,1.687104439017697,1.9858219183495376,7.139697225239757e-48,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,iadl_count_increase,basic,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,41055,13457,16,16,2294.0,,,,PASS,,loss_1,risk_ratio,1.7271293228238749,0.043616697054564044,1.5856168698399442,1.8812714183970338,5.200566668338078e-36,11511.0,877.0,10634.0,1896.0,227.0,1669.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,iadl_count_increase,basic,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,41055,13457,16,16,2294.0,,,,PASS,,loss_2plus,risk_ratio,2.5202877161948445,0.07360911958347445,2.181694448379326,2.911429772909357,3.599335243375681e-36,11511.0,877.0,10634.0,1896.0,227.0,1669.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,iadl_count_increase,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,41055,13457,17,17,2294.0,,,,PASS,,alcohol_loss,risk_ratio,1.5976577543101678,0.05517515861249568,1.4338990316522042,1.7801185742947945,2.0338981577923414e-17,,,,,,,3910.0,392.0,3518.0,5950.0,632.0,5318.0,5537.0,317.0,5220.0,,,,,,,,,,
hrs,all_primary_wave_intervals,iadl_count_increase,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,41055,13457,17,17,2294.0,,,,PASS,,activity_loss,risk_ratio,1.8032742580170416,0.04734985558993569,1.6434538494368511,1.9786366685874257,1.3625268169675682e-35,,,,,,,3910.0,392.0,3518.0,5950.0,632.0,5318.0,5537.0,317.0,5220.0,,,,,,,,,,
hrs,all_primary_wave_intervals,iadl_count_increase,basic,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,41055,13457,17,17,2294.0,,,,PASS,,work_loss,risk_ratio,1.3935721617620205,0.05991550558628157,1.2391654366634768,1.5672188011208035,3.042510220767815e-08,,,,,,,3910.0,392.0,3518.0,5950.0,632.0,5318.0,5537.0,317.0,5220.0,,,,,,,,,,
hrs,all_primary_wave_intervals,iadl_count_increase,full,any_withdrawal,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40801,13368,20,20,2278.0,13307.0,1094.0,12213.0,PASS,,any_withdrawal,risk_ratio,1.5331783362462599,0.04240823355435972,1.4108950838816288,1.6660599626357924,6.990672763579224e-24,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,iadl_count_increase,full,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40801,13368,21,21,2278.0,,,,PASS,,loss_1,risk_ratio,1.4739140112477727,0.04438421277532702,1.3511147555115564,1.6078741673796473,2.329507715370599e-18,11431.0,870.0,10561.0,1876.0,224.0,1652.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,iadl_count_increase,full,score_categorical,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40801,13368,21,21,2278.0,,,,PASS,,loss_2plus,risk_ratio,1.8974175145254237,0.07392228869080368,1.6414971721718015,2.1932375428125535,4.5381730398697315e-18,11431.0,870.0,10561.0,1876.0,224.0,1652.0,,,,,,,,,,,,,,,,,,,
hrs,all_primary_wave_intervals,iadl_count_increase,full,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40801,13368,22,22,2278.0,,,,PASS,,alcohol_loss,risk_ratio,1.3698570268448547,0.05512352718843942,1.2295721292118158,1.526147372256323,1.1356733691293203e-08,,,,,,,3876.0,388.0,3488.0,5902.0,625.0,5277.0,5499.0,315.0,5184.0,,,,,,,,,,
hrs,all_primary_wave_intervals,iadl_count_increase,full,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40801,13368,22,22,2278.0,,,,PASS,,activity_loss,risk_ratio,1.5482672633295855,0.0473742463877482,1.4109801352485394,1.6989123084116542,2.7753794026249234e-20,,,,,,,3876.0,388.0,3488.0,5902.0,625.0,5277.0,5499.0,315.0,5184.0,,,,,,,,,,
hrs,all_primary_wave_intervals,iadl_count_increase,full,mutually_adjusted_components,core,2,PASS_STRICT_COMPLETE_ITEM_COUNTS,40801,13368,22,22,2278.0,,,,PASS,,work_loss,risk_ratio,1.2239191697181688,0.06081992000343288,1.0863824151569195,1.378868171192959,0.0008929904410092162,,,,,,,3876.0,388.0,3488.0,5902.0,625.0,5277.0,5499.0,315.0,5184.0,,,,,,,,,,
hrs,all_primary_wave_intervals,word_recall_change,basic,any_withdrawal,core,2,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27920,10867,12,12,,9262.0,,,PASS,,any_withdrawal,mean_difference,-0.4151797327427977,0.03592575093463198,-0.48559291069223254,-0.3447665547933628,6.8357834781795314e-31,,,,,,,,,,,,,,,,,,,,,,-0.12837969263275695,0.011108771692972393,-0.15015248506346088,-0.10660690020205302
hrs,all_primary_wave_intervals,word_recall_change,basic,score_categorical,core,2,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27920,10867,13,13,,,,,PASS,,loss_1,mean_difference,-0.380104281647527,0.03759822561766457,-0.4537954497407608,-0.30641311355429324,5.007122861006757e-24,7926.0,,,1336.0,,,,,,,,,,,,,,,,,,-0.11753384618255047,0.011625925515306983,-0.14032024147949743,-0.09474745088560352
hrs,all_primary_wave_intervals,word_recall_change,basic,score_categorical,core,2,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27920,10867,13,13,,,,,PASS,,loss_2plus,mean_difference,-0.6307524629325113,0.08113704568330257,-0.7897781502837654,-0.4717267755812572,7.609706061309035e-15,7926.0,,,1336.0,,,,,,,,,,,,,,,,,,-0.19503795809993074,0.02508877039141319,-0.24421104448349548,-0.14586487171636603
hrs,all_primary_wave_intervals,word_recall_change,basic,mutually_adjusted_components,core,2,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27920,10867,14,14,,,,,PASS,,alcohol_loss,mean_difference,-0.4363284520834635,0.05758928824608034,-0.5492013829410768,-0.3234555212258502,3.548493025662759e-14,,,,,,,2846.0,,,4129.0,,,3684.0,,,,,,,,,-0.13491918836053393,0.01780745672513633,-0.1698211621980567,-0.10001721452301117
hrs,all_primary_wave_intervals,word_recall_change,basic,mutually_adjusted_components,core,2,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27920,10867,14,14,,,,,PASS,,activity_loss,mean_difference,-0.2735051366181007,0.04775479381082016,-0.3671028125764445,-0.17990746065975693,1.0205288360745823e-08,,,,,,,2846.0,,,4129.0,,,3684.0,,,,,,,,,-0.08457181939144422,0.01476648609668948,-0.11351360031916705,-0.0556300384637214
hrs,all_primary_wave_intervals,word_recall_change,basic,mutually_adjusted_components,core,2,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27920,10867,14,14,,,,,PASS,,work_loss,mean_difference,-0.35454251840166834,0.050204708268996756,-0.4529419384632422,-0.25614309834009447,1.641966921683499e-12,,,,,,,2846.0,,,4129.0,,,3684.0,,,,,,,,,-0.10962977223612884,0.015524035756060985,-0.1400563232127204,-0.07920322125953728
hrs,all_primary_wave_intervals,word_recall_change,full,any_withdrawal,core,2,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27718,10793,17,17,,9184.0,,,PASS,,any_withdrawal,mean_difference,-0.23866991144708052,0.035954761092460846,-0.3091399482610458,-0.16819987463311525,3.178354944823431e-11,,,,,,,,,,,,,,,,,,,,,,-0.07381368854347836,0.011119765875986974,-0.09560802917693031,-0.05201934791002641
hrs,all_primary_wave_intervals,word_recall_change,full,score_categorical,core,2,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27718,10793,18,18,,,,,PASS,,loss_1,mean_difference,-0.22432032928575357,0.0374255093359612,-0.2976729796873051,-0.15096767888420207,2.050166677950285e-09,7860.0,,,1324.0,,,,,,,,,,,,,,,,,,-0.06937577853645976,0.011574625695196628,-0.09206162803357705,-0.0466899290393425
hrs,all_primary_wave_intervals,word_recall_change,full,score_categorical,core,2,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27718,10793,18,18,,,,,PASS,,loss_2plus,mean_difference,-0.3322860925023631,0.08112697884208246,-0.49129204920738767,-0.17328013579733847,4.205739633837556e-05,7860.0,,,1324.0,,,,,,,,,,,,,,,,,,-0.1027664609694097,0.025090224035427253,-0.15194239644288834,-0.05359052549593107
hrs,all_primary_wave_intervals,word_recall_change,full,mutually_adjusted_components,core,2,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27718,10793,19,19,,,,,PASS,,alcohol_loss,mean_difference,-0.2452732276836652,0.057502619516040646,-0.3579762909518149,-0.1325701644155155,1.9952021560148918e-05,,,,,,,2820.0,,,4094.0,,,3655.0,,,,,,,,,-0.0758559029352553,0.017783894172736053,-0.1107116950186897,-0.041000110851820905
hrs,all_primary_wave_intervals,word_recall_change,full,mutually_adjusted_components,core,2,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27718,10793,19,19,,,,,PASS,,activity_loss,mean_difference,-0.14295515076587118,0.04733500251920023,-0.23573005091161636,-0.05018025062012599,0.00252713984345613,,,,,,,2820.0,,,4094.0,,,3655.0,,,,,,,,,-0.044211886242131855,0.014639344825548805,-0.07290447485747031,-0.015519297626793396
hrs,all_primary_wave_intervals,word_recall_change,full,mutually_adjusted_components,core,2,PASS_BASELINE_ADJUSTED_CHANGE_CANDIDATE,27718,10793,19,19,,,,,PASS,,work_loss,mean_difference,-0.21327467292383426,0.04974482075626854,-0.3107727300235211,-0.11577661582414737,1.8079739210432534e-05,,,,,,,2820.0,,,4094.0,,,3655.0,,,,,,,,,-0.06595967705339628,0.015384631785764545,-0.09611300126890493,-0.03580635283788764
